id;review_title_e_message;Satisfeito
44409;bom  entregue antes do prazo muito bom;1
44412;elogio produto original, como na foto.;1
44414;produto conforme especificação, bem embalado e bonito conforme as imagens.;1
44421;péssimo o produto é de péssima qualidade. deveriam colocar na descrição q se tratava de um réplica. sem condições de presentear alguém com aquilo. horrível. paguei mais de r$ 80 em brinquedo de lojas de 1,99;0
44428;gostei.;1
44432;produto chegou antes do prazo, conforme anúncio tudo ok, obrigado pela atenção !! agora minha esposa pode organizar as roupinhas dela é do meu filho.;1
44438;além de demorar muito na entrega ainda veio errado.;0
44441;muito bom;1
44443;muito bom;1
44444;produto errado venho outro modelo de relógio casio, diferente do relógio que comprei.;0
44470;bom muito bom;1
44484;não compro mais dessa parceira do baratheon fazer 30 dias que comprei nem a nota fiscal foi emitida ainda.;0
44500;mega satisfeita! recomendo este produto, mt bom. lojas lannister está de parabéns entregou bem antes do combinado.;1
44502;comprei dois produtos, infelizmente acabou vindo de cada vez e cada um cobrou um frete..;0
44503;otimo;1
44505;super rápido boa qualidade;1
44523;não entendi o porquê que não encontraram o meu endereço.;0
44534;nso entregou todos os produtos;1
44569;produto não entregue = consumidor insatisfeito. preciso de retorno do stark se o produto ainda será entregue ou não.;0
44571;recomendo;1
44588;"fiz o pedido de uma referência porém chegou outra.
estou com dificuldade de resolver o problema.";0
44595;não recomendo não tinha o produto em estoque e deixam disponível no site, agora tem que passar pelo transtorno de aguardar reembolso do valor.;0
44601;pena que é muito pouco o produto e o frete é muito caro;1
44610;excelente recomendo otimo atendimento;1
44619;gostei de comprar muito bom recomendo;1
44631;recebi o produto comprado, por um preço justo.;1
44639;bom produto.;1
44640;não recebi o produto ainda.;0
44644;muito bom..;1
44650;lindo relógio, perfeito. recomento!!!!! chegou dentro do prazo informado.;1
44653;loja pessima, paguei pelo frete e não recebi a compra, liguei e não obtive nenhuma explicação, tive que pagar um novo frete particular e autorizar uma pessoa ir ate os correios buscar pra mim absurdo;0
44654;entregue no prazo e a embalagem estava um capricho. obrigado;1
44663;ótimo tudo correto.;1
44666;entregue dentro do prazo, o produto correto, bem embalado, excelente experiência. recomendo a loja.;1
44676;chegou antes do prazo muito bom;1
44684;ótima ótima;1
44688;ótimo;1
44733;muito bom estou satisfeito.;1
44758;"produto excelente!
so veio a cor errada.";0
44771;muito bom o atendimento e as informações solicitadas.;1
44777;100%;1
44786;o produto foi entregue no prazo e é de ótima qualidade.;1
44818;tudo ok;1
44828;gostaria de dar uma dica quanto a embalagem da entrega, poderia estar dentro de uma caixa para evitar que o produto venha avariado ou evitar possível quebra.;0
44830;o título do produto e claro que o agitador da lavadora é o original e esse se trata de uma peça paralela feita por outra empresa de qualidade muito inferior.irei tomar as medidas legais cabíveis.;0
44837;0 a loja vende um produto muito caro mas a qualidade é péssima;0
44840;pessimo atendimento, estou tentando cancelar a compra desde minutos depois de ter efetuado devido a propaganda induzir ao erro fazendo alusão a um produto original e nao estou conseguindo.;0
44841;prazo produto enviado dentro do prazo. como ainda não tive contato com a mercadoria, não posso opinar em relação à qualidade.;0
44845;até o momento, recebi apenas 1 dos cartuchos, e no pedido foi feito 2 . estou aguardando a achegado do segundo cartucho , até o momento nada;0
44868;o produto deu certo ,muito obrigado;1
44870;vamos aguardar a solução até este momento bem decepcionado;0
44890;não estou entendendo porque meu pedido ainda não chegou, sempre comprei pela internet e isso nunca aconteceu;0
44899;produto entregue antes do prazo e em perfeito estado!!! super recomendo;1
44922;bom bom;1
44926;como sempre loja respeitando o consumidor,entregando a mercadoria até antes do prazo espero que continue assim parabéns. ..;1
44935;baixa qualidade a parte da capa onde fica os botões de volume e liga/desliga acionam mais de um botão ao mesmo tempo.;0
44937;entregue em tempo recorde. muito bom. parabéns.;1
44941;recomendo;1
44953;gostei do compromisso com o prazo de entrega;1
44963;bom bom;1
44988;produto ótimo;1
45024;chegou antes do prazo, produto igual descrição. lindo !!!;1
45031;otimo;1
45037;não recebi ainda, por culpa do correio.;0
45045;produto entregue dentro do prazo.;1
45046;produto muito lindo. igual a imagem. entrega antes do prazo.;1
45061;bom.;1
45090;produto barato e de ótima qualidade, enquanto muitos procuram um esterilizador caro, eu procurei um mais mais barato e confesso q fiquei com medo de ser mt frágil, mas pelo o contrário. mt bom!;1
45091;entrega super rápida!;1
45115;.....;1
45141;boa compra. produto bonito, dentro da minha expectativa.;1
45150;"película veio quebrada,comprei pela lojas lannister.e agora é o parceiro que é responsável? 
comprei pela lojas lannister
e é ela que tem que ser responsável não comprei com parceiro e nem o conhe";0
45173;"faltou item descrito
me ligue 34 99978 4951";0
45174;sei que não depende só dá loja, mais comprei 3 produtos em diferentes site, comprei e paguei tudo em uma data só, mais a da lojas lannister foi a que mais demorou.;0
45181;"fiz uma compra de duas luminárias , meia lua , divulgada no site da promom.
 no dia 25/06 recebi apenas uma delas, 
estou no aguardo da outra luminaria. 
é minha primeira compra e estou chatead";0
45187;isso chegou quebrado;0
45205;entrega rápida;1
45207;produto entregue como esperado.;1
45211;loja nota 10;1
45225;recebi o produto conforme eu pedi ...muito obrigado...;1
45233;muito bom;1
45260;tudo rápido, me senti tranquila em poder acompanhar cada etapa da entrega,que foi bem antes do prevista.continuarei comprando e recomendando.;1
45266;o produto foi roubado não é possível avaliar o produto pois o produto foi roubado nos correios e até o presente momento eu não recebi a reposição.;0
45273;amei o produto e chegou bem antes do prazo.;1
45277;otimo;1
45280;amei comprar com vcs;1
45301;isso é uma falta de respeito com o consumidor;0
45319;"adorei o produto 
igual ao anúncio 
estou mto satisfeita !";1
45337;entrega rápida.;1
45353;super recomendo produto excelente.;1
45379;"péssimo atendimento.
o produto não chegou.
já liguei diversas vezes e não me posicionam.
após escrever uma reclamação, me responderam dizendo que iriam apurar, mas mais de 20 dias se passaram e nad";0
45405;comprei 3 kits de cartuchos hp contendo 1 preto e 1 colorido cada, total de 6 mas recebi em minha casa apenas 1 preto e 1 colorido, com nota fiscal q dizia conter 3 de cada! aguardo providências;0
45413;não recebi meu produto e nem tive um retorno sobre isso,;0
45416;boa tarde só me foi entregue um relógio falta o de perola que não entregaram, gostaria de saber quando vão entregar o outro.;0
45424;boa compra!  adorei o produto! veio bem embalado! recomendo a vendedor! obrigada!;1
45426;produto entregue nao funciona;0
45433;"recebi a mercadoria antes do prazo e em condições muito boa.

só não instalei o testar ainda o produto!";1
45443;um produto de excelente qualidade.;1
45445;muito bom o atendimento.;1
45457;tá faltando ainda a película para o notebook, o pedido foram 3 coisas, recebi a bolsa para notebook, a mesa, mas tá faltando a película. porém sei perfeitamente que ainda tá no prazo para receber.;0
45458;"muito satisfeita chegou bem antes do prazo é impecável, embalagem bem feita, pois contém vidro. nenhum amassai nem arranhão!! 
muito obrigada, lannister!!";1
45463;meu produto ainda não chegou e como era presente pra natal, tem até sábado dia 23/12 ou vou querer meu dinheiro de volta.;0
45514;recebi somente um item;0
45523;boa;1
45526;"quero o produto que comprei. paguei pelo amarelo e pelo acgua 2 produtos diferentes pela cor.
me enviaram 2 acqua";0
45529;inferior;0
45531;prazo muito longo de entrega;0
45537;gostei e o atraso foi por conta dos correios aqui;1
45563;estou preocupada pq recebi este e-mail perguntando se já recebi meu produto. porém, o mesmo ainda não foi entregue. entrei na minha conta e o produto está sendo dado como entregue desde 16 de junho.;0
45569;excelente produto porém é cobrado o frete e não é entregue em casa tem que ser retirado no correio não achei justo nesta parte;0
45570;estou dando três estrelas porque não usei o aparelho só teste.i;1
45577;a entrega super rápida, me deram 11 dias de prazo com 2 dias chegou o produto;1
45582;ótimo  produto muito bom, o valor excelente, loja muito responsável, gostei muito, deus abençoe, paz e bem.;1
45610;"produto muito bom e chegou bem rápido!

recomendo a todos!";1
45625;super recomendo;1
45634;"muito bom!  o produto chegou em ótima condição. 
só o prazo de entrega foi adiado duas vezes. no mais tudo bem.";1
45655;"excelente atendimento não dei 5 estrelas, porque o produto ainda não foi instalado e não usei.
porém a responsabilidade com o cliente, nota 10.
o produto chegou super rápido.";1
45656;nao tem boa avaliação por atraso na entrega;0
45671;nunca mais eu compro nessa loja e vou no procon, estou esperando a meses e não chegou ainda, péssimo, quero o produto ou outra coisa na troca.;0
45688;dou parabéns para a entrega 10 dias de antecedência, o prazo era 13 e foi entregue em 3, e recomendo muito o produto, funciona perfeitamente e atendeu minhas necessidades ??;1
45696;ótimo;1
45711;não sei quem foi a responsável pelo transtorno, mas mendiguei atenção sobre esse pedido. tentei cancelá-lo inúmeras vezes. espero a fatura do mês que vem para saber se realmente o cancelaram.;0
45716;produto conforme descrito gostei muito do produto. ainda não coloquei, mas veio com as cores iguais as da foto.;1
45718;ótima;1
45729;saia muito bom! adorei p produto e entrega super rápido;1
45734;"esperava muito mas qualidade do produto como vi
na foto, ficou muito a desejar";0
45736;compra super tranquila;1
45739;estou aguardando a entrega que era prevista para 30/0602017;0
45759;loja correta, sem problemas;1
45762;o produto atendeu às minhas expectativas.;1
45766;"pendente marcado! o pendente veio com falhas na pintura; como o eletricista já havia instalado; optei por não trocar o produto!";0
45775;satisfeito gostei das fronhas, muito boas;1
45779;fiquei satisfeito com a rapidez da entrega.;1
45780;produto de qualidade. a trama é bem feita. não gostei do acabamento, tem grampos à mostra e levemente torto.;0
45806;"bom dia!

ao abrir a caixa, verifiquei que o pedido brinco de gancho pendurado chapeado de prata cristal orelha prata 5 estava faltando e estava sendo especificado na nota fiscal.";0
45824;zero não recebi o produto, sendo que o valor já foi pago!!! totalmente insatisfeito.;0
45825;...;1
45829;antes do previsto chegou o produto;1
45830;aguardando a entrega aguardando a entrega;0
45834;preciso com urgência deste produto, esta demorando demais, favor me retornarem com urgência quanto a esta entrega;0
45842;"o parceiro de vendas do stark, é excelente não tenho nada a reclamar.
obrigada.";1
45879;eu acabei com o preconceito de comprar na internet, está compra será a primeira de muitas;1
45881;recomendo bom;1
45904;bom vou usar o produto pra ver se é o que promete ! se não for vou denunciar !;1
45905;quero q envie o que falta do aparelho.;0
45921;a capa chegou antes do prazo e estava como no anúncio. super recomendo a loja!;1
45956;nao recebi a mercadoria;0
45986;recomendo nada tenho a decrarar um abraço;1
45988;meu endereço ficou mudado na nota: no lugar do meu nome tava o meu endereço.;0
46030;como o esperado, não deixou nada a desejar, para começar pelo acompanhamento do pedido, a cada mudança me enviava uma msg, e isso é muito importante, pois mostra a seriedade da empresa.;0
46033;meu produto não foi entregue!! quero meu dinheiro de volta!;0
46035;ótima loja e produto de ótima qualidade!!recomendo!!;1
46053;recomendo.;1
46062;site confiável;1
46084;ótima qualidade;1
